,Sample_id,Carbon source,Metabolite,Concentration [uM],Hours,Bioreactor,AUC [gDW*h/L],Z-score
197,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,2-hydroxyglutaric acid,,18.0,REL07,1.9627468841916456,0.9744159498483916
198,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,2-hydroxyglutaric acid,,6.0,REL06,0.2093431136310292,-0.9846353522387966
199,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,2-hydroxyglutaric acid,,0.0,,0.0,
200,SM_MPTA_112023_M9_L-malate_001_43,L-malate,2-hydroxyglutaric acid,,0.0,,0.0,
201,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,2-hydroxyglutaric acid,,6.0,REL04,0.2588140496960388,-0.9837751260559036
202,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,2-hydroxyglutaric acid,,8.0,REL03,0.4312240363242068,-0.9503466361831112
203,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,2-hydroxyglutaric acid,,18.0,REL02,8.140262892924916,-0.4364371460355785
204,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,2-hydroxyglutaric acid,,22.0,REL08,4.314250397619318,0.4837818167049193
205,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,2-hydroxyglutaric acid,,18.0,REL01,7.65846961218036,3.042515929351622
206,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,2-hydroxyglutaric acid,,16.0,REL03,3.4179267393150816,-0.7067178565777014
207,SM_MPTA_112023_M9_L-malate_003_45,L-malate,2-hydroxyglutaric acid,,0.0,,0.0,-1.1966115013386045
208,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,2-hydroxyglutaric acid,,12.0,REL06,2.385225810049673,0.6835686057386138
209,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,2-hydroxyglutaric acid,,9.25,REL06,0.7606505791012634,-0.0439283937233068
210,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,2-hydroxyglutaric acid,,18.0,REL09,1.7064401126297837,0.4897142712135251
211,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,2-hydroxyglutaric acid,,22.0,REL07,4.508036095424472,0.271133464289411
212,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,2-hydroxyglutaric acid,,10.0,REL05,0.9785183455570544,0.0505057947076765
213,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,2-hydroxyglutaric acid,,14.0,REL02,3.5031324525164917,-0.5239870591446718
214,SM_MPTA_112023_M9_Galactose_003_42,Galactose,2-hydroxyglutaric acid,,0.0,,0.0,
215,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,2-hydroxyglutaric acid,,20.0,REL03,7.426058906659442,-0.7254854506376186
216,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,2-hydroxyglutaric acid,,16.0,REL08,1.099304187854922,-0.0704332886762814
217,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,2-hydroxyglutaric acid,,10.0,REL08,0.3217909293828691,-0.6695109095173912
218,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,2-hydroxyglutaric acid,,10.0,REL09,0.296012098023468,-0.5962482272773573
219,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,2-hydroxyglutaric acid,,0.0,,0.0,
220,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,2-hydroxyglutaric acid,,16.0,REL09,1.1067118980156694,-0.3046626498046886
221,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,2-hydroxyglutaric acid,,14.0,REL03,2.1848684507093163,-0.7609561006851396
222,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,2-hydroxyglutaric acid,,13.0,REL05,2.7850460023716854,0.7923329149776916
223,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,2-hydroxyglutaric acid,,9.25,REL04,1.034068337324968,0.1143765702416287
224,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,2-hydroxyglutaric acid,,10.0,REL06,1.0771807208731472,0.3734775444733894
225,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,3-(4-hydroxyphenyl)pyruvate,,10.0,REL04,1.4313031841181596,1.1892377003394137
226,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,3-(4-hydroxyphenyl)pyruvate,,16.0,REL07,1.224938952181199,-0.4788113333330606
227,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,3-(4-hydroxyphenyl)pyruvate,,12.0,REL04,2.865121839561659,1.952944852997163
228,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,3-(4-hydroxyphenyl)pyruvate,,6.0,REL01,0.3027227371464714,-1.215840170231319
229,SM_MPTA_112023_M9_Galactose_001_40,Galactose,3-(4-hydroxyphenyl)pyruvate,,0.0,,0.0,
230,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,3-(4-hydroxyphenyl)pyruvate,,0.0,,0.0,
231,SM_MPTA_112023_M9_Galactose_002_41,Galactose,3-(4-hydroxyphenyl)pyruvate,,0.0,,0.0,
232,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,3-(4-hydroxyphenyl)pyruvate,,14.0,REL01,3.657264738592213,0.691534566612878
233,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,3-(4-hydroxyphenyl)pyruvate,,10.0,REL07,0.3182352285057104,-0.8819805818340269
234,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,3-(4-hydroxyphenyl)pyruvate,,6.0,REL05,0.1847473940054876,-0.8084351451735974
235,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,3-(4-hydroxyphenyl)pyruvate,,12.0,REL01,2.122869171591218,-0.2713034150201443
236,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,3-(4-hydroxyphenyl)pyruvate,,6.0,REL02,0.3061863840245775,-1.22675719530132
237,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,3-(4-hydroxyphenyl)pyruvate,,22.0,REL09,3.9376424130469174,-0.6668812405916914
238,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,3-(4-hydroxyphenyl)pyruvate,,11.0,REL05,1.4913949991123805,1.1926149956822498
239,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,3-(4-hydroxyphenyl)pyruvate,,12.0,REL02,2.076109938736786,-0.5815567788897285
240,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,3-(4-hydroxyphenyl)pyruvate,,18.0,REL08,1.718588757293409,-0.7870615340461508
241,SM_MPTA_112023_M9_L-malate_002_44,L-malate,3-(4-hydroxyphenyl)pyruvate,,0.0,,0.0,
242,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,3-(4-hydroxyphenyl)pyruvate,,18.0,REL07,1.9627468841916456,0.0439098881146302
243,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,3-(4-hydroxyphenyl)pyruvate,,6.0,REL06,0.2093431136310292,-0.7872154600002694
244,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,3-(4-hydroxyphenyl)pyruvate,,0.0,,0.0,
245,SM_MPTA_112023_M9_L-malate_001_43,L-malate,3-(4-hydroxyphenyl)pyruvate,,0.0,,0.0,
246,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,3-(4-hydroxyphenyl)pyruvate,,6.0,REL04,0.2588140496960388,-0.7132766410282357
247,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,3-(4-hydroxyphenyl)pyruvate,,8.0,REL03,0.4312240363242068,-1.248885031950557
248,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,3-(4-hydroxyphenyl)pyruvate,,18.0,REL02,8.140262892924916,0.3334639142707385
249,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,3-(4-hydroxyphenyl)pyruvate,,22.0,REL08,4.314250397619318,-0.8450281874459641
250,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,3-(4-hydroxyphenyl)pyruvate,,18.0,REL01,7.65846961218036,0.3318784498367579
251,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,3-(4-hydroxyphenyl)pyruvate,,16.0,REL03,3.4179267393150816,-0.2059784292614676
252,SM_MPTA_112023_M9_L-malate_003_45,L-malate,3-(4-hydroxyphenyl)pyruvate,,0.0,,0.0,
253,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,3-(4-hydroxyphenyl)pyruvate,,12.0,REL06,2.385225810049673,2.7588468545575777
254,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,3-(4-hydroxyphenyl)pyruvate,,9.25,REL06,0.7606505791012634,0.7251351917467219
255,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,3-(4-hydroxyphenyl)pyruvate,,18.0,REL09,1.7064401126297837,-0.1479111006024344
256,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,3-(4-hydroxyphenyl)pyruvate,,22.0,REL07,4.508036095424472,-0.5070790155129258
257,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,3-(4-hydroxyphenyl)pyruvate,,10.0,REL05,0.9785183455570544,0.6941438967436723
258,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,3-(4-hydroxyphenyl)pyruvate,,14.0,REL02,3.5031324525164917,0.8392253427522917
259,SM_MPTA_112023_M9_Galactose_003_42,Galactose,3-(4-hydroxyphenyl)pyruvate,,0.0,,0.0,
260,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,3-(4-hydroxyphenyl)pyruvate,,20.0,REL03,7.426058906659442,0.5049187449491018
261,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,3-(4-hydroxyphenyl)pyruvate,,16.0,REL08,1.099304187854922,-0.6534795317535265
262,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,3-(4-hydroxyphenyl)pyruvate,,10.0,REL08,0.3217909293828691,-0.9943297397379404
263,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,3-(4-hydroxyphenyl)pyruvate,,10.0,REL09,0.296012098023468,-0.9436446124345876
264,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,3-(4-hydroxyphenyl)pyruvate,,0.0,,0.0,
265,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,3-(4-hydroxyphenyl)pyruvate,,16.0,REL09,1.1067118980156694,-0.7038728199896485
266,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,3-(4-hydroxyphenyl)pyruvate,,14.0,REL03,2.1848684507093163,-0.4780426757044963
267,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,3-(4-hydroxyphenyl)pyruvate,,13.0,REL05,2.7850460023716854,1.5849498722173097
268,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,3-(4-hydroxyphenyl)pyruvate,,9.25,REL04,1.034068337324968,1.2714710250225456
269,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,3-(4-hydroxyphenyl)pyruvate,,10.0,REL06,1.0771807208731472,1.0330953440000434
270,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,3-hydroxyanthranilate,,10.0,REL04,1.4313031841181596,0.7407179071519128
271,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,3-hydroxyanthranilate,,16.0,REL07,1.224938952181199,-0.1969845468334116
272,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,3-hydroxyanthranilate,,12.0,REL04,2.865121839561659,1.292236043593613
273,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,3-hydroxyanthranilate,,6.0,REL01,0.3027227371464714,-1.3483381734480897
274,SM_MPTA_112023_M9_Galactose_001_40,Galactose,3-hydroxyanthranilate,,0.0,,0.0,
275,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,3-hydroxyanthranilate,,0.0,,0.0,
276,SM_MPTA_112023_M9_Galactose_002_41,Galactose,3-hydroxyanthranilate,,0.0,,0.0,
277,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,3-hydroxyanthranilate,,14.0,REL01,3.657264738592213,-0.1850682894877831
278,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,3-hydroxyanthranilate,,10.0,REL07,0.3182352285057104,-1.1822681538381674
279,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,3-hydroxyanthranilate,,6.0,REL05,0.1847473940054876,-1.2565551653638427
280,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,3-hydroxyanthranilate,,12.0,REL01,2.122869171591218,-0.8132811671889362
281,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,3-hydroxyanthranilate,,6.0,REL02,0.3061863840245775,-1.345110715629267
282,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,3-hydroxyanthranilate,,22.0,REL09,3.9376424130469174,1.7127270624684527
283,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,3-hydroxyanthranilate,,11.0,REL05,1.4913949991123805,0.3616393905937334
284,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,3-hydroxyanthranilate,,12.0,REL02,2.076109938736786,-0.5337338986277284
285,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,3-hydroxyanthranilate,,18.0,REL08,1.718588757293409,1.9959106057154845
286,SM_MPTA_112023_M9_L-malate_002_44,L-malate,3-hydroxyanthranilate,,0.0,,0.0,
287,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,3-hydroxyanthranilate,,18.0,REL07,1.9627468841916456,0.1207621352875631
288,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,3-hydroxyanthranilate,,6.0,REL06,0.2093431136310292,-1.2689587181207558
289,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,3-hydroxyanthranilate,,0.0,,0.0,
290,SM_MPTA_112023_M9_L-malate_001_43,L-malate,3-hydroxyanthranilate,,0.0,,0.0,
291,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,3-hydroxyanthranilate,,6.0,REL04,0.2588140496960388,-1.1409143159325204
292,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,3-hydroxyanthranilate,,8.0,REL03,0.4312240363242068,-1.2495881454765911
293,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,3-hydroxyanthranilate,,18.0,REL02,8.140262892924916,0.322966432014889
294,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,3-hydroxyanthranilate,,22.0,REL08,4.314250397619318,2.7385679507880663
295,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,3-hydroxyanthranilate,,18.0,REL01,7.65846961218036,0.1993050049105202
296,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,3-hydroxyanthranilate,,16.0,REL03,3.4179267393150816,-0.343657910230593
297,SM_MPTA_112023_M9_L-malate_003_45,L-malate,3-hydroxyanthranilate,,0.0,,0.0,
298,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,3-hydroxyanthranilate,,12.0,REL06,2.385225810049673,0.7185975773964531
299,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,3-hydroxyanthranilate,,9.25,REL06,0.7606505791012634,-0.4504784173441662
300,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,3-hydroxyanthranilate,,18.0,REL09,1.7064401126297837,0.8536775160993676
301,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,3-hydroxyanthranilate,,22.0,REL07,4.508036095424472,0.565965846467769
302,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,3-hydroxyanthranilate,,10.0,REL05,0.9785183455570544,0.048290022194888
303,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,3-hydroxyanthranilate,,14.0,REL02,3.5031324525164917,-0.0624207512605397
304,SM_MPTA_112023_M9_Galactose_003_42,Galactose,3-hydroxyanthranilate,,0.0,,0.0,
305,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,3-hydroxyanthranilate,,20.0,REL03,7.426058906659442,0.4966048967795407
306,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,3-hydroxyanthranilate,,16.0,REL08,1.099304187854922,0.8478491734655909
307,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,3-hydroxyanthranilate,,10.0,REL08,0.3217909293828691,-0.8371423198881839
308,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,3-hydroxyanthranilate,,10.0,REL09,0.296012098023468,-1.1381163544480353
309,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,3-hydroxyanthranilate,,0.0,,0.0,
310,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,3-hydroxyanthranilate,,16.0,REL09,1.1067118980156694,-0.0710047261759193
311,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,3-hydroxyanthranilate,,14.0,REL03,2.1848684507093163,-0.6704196943328186
312,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,3-hydroxyanthranilate,,13.0,REL05,2.7850460023716854,0.7892465823768969
313,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,3-hydroxyanthranilate,,9.25,REL04,1.034068337324968,0.0947194732800776
314,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,3-hydroxyanthranilate,,10.0,REL06,1.0771807208731472,0.1942578430425315
315,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,3-hydroxybutyrate,,10.0,REL04,1.4313031841181596,-0.6029366363263305
316,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,3-hydroxybutyrate,,16.0,REL07,1.224938952181199,0.8508690089939812
317,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,3-hydroxybutyrate,,12.0,REL04,2.865121839561659,-0.1342290207800938
318,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,3-hydroxybutyrate,,6.0,REL01,0.3027227371464714,-1.0429924613688084
319,SM_MPTA_112023_M9_Galactose_001_40,Galactose,3-hydroxybutyrate,,0.0,,0.0,
320,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,3-hydroxybutyrate,,0.0,,0.0,
321,SM_MPTA_112023_M9_Galactose_002_41,Galactose,3-hydroxybutyrate,,0.0,,0.0,
322,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,3-hydroxybutyrate,,14.0,REL01,3.657264738592213,-0.0423317879900072
323,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,3-hydroxybutyrate,,10.0,REL07,0.3182352285057104,-0.6512646285724887
324,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,3-hydroxybutyrate,,6.0,REL05,0.1847473940054876,-1.1253158666818956
325,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,3-hydroxybutyrate,,12.0,REL01,2.122869171591218,-0.3600198711121958
326,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,3-hydroxybutyrate,,6.0,REL02,0.3061863840245775,-1.0492959910956765
327,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,3-hydroxybutyrate,,22.0,REL09,3.9376424130469174,2.317441326958497
328,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,3-hydroxybutyrate,,11.0,REL05,1.4913949991123805,-0.5412575005269122
329,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,3-hydroxybutyrate,,12.0,REL02,2.076109938736786,-0.5062492099525986
330,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,3-hydroxybutyrate,,18.0,REL08,1.718588757293409,1.6062870864926804
331,SM_MPTA_112023_M9_L-malate_002_44,L-malate,3-hydroxybutyrate,,0.0,,0.0,
332,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,3-hydroxybutyrate,,18.0,REL07,1.9627468841916456,1.496235546292133
333,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,3-hydroxybutyrate,,6.0,REL06,0.2093431136310292,-1.1011562786411295
334,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,3-hydroxybutyrate,,0.0,,0.0,
335,SM_MPTA_112023_M9_L-malate_001_43,L-malate,3-hydroxybutyrate,,0.0,,0.0,
336,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,3-hydroxybutyrate,,6.0,REL04,0.2588140496960388,-1.0614838154046602
337,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,3-hydroxybutyrate,,8.0,REL03,0.4312240363242068,-0.963874054361924
338,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,3-hydroxybutyrate,,18.0,REL02,8.140262892924916,0.462085898260773
339,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,3-hydroxybutyrate,,22.0,REL08,4.314250397619318,2.2493150008764102
340,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,3-hydroxybutyrate,,18.0,REL01,7.65846961218036,0.445183864181141
341,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,3-hydroxybutyrate,,16.0,REL03,3.4179267393150816,0.2162335747054707
342,SM_MPTA_112023_M9_L-malate_003_45,L-malate,3-hydroxybutyrate,,0.0,,0.0,
343,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,3-hydroxybutyrate,,12.0,REL06,2.385225810049673,-0.2918688341333579
344,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,3-hydroxybutyrate,,9.25,REL06,0.7606505791012634,-0.8895522654414572
345,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,3-hydroxybutyrate,,18.0,REL09,1.7064401126297837,1.4335805577063665
346,SM_MPTA_112023_106_L-alanine-T22_M9_34,L-alanine,3-hydroxybutyrate,,22.0,REL07,4.508036095424472,1.8411569586924923
347,SM_MPTA_112023_50_L-malate-T10_M6_17,L-malate,3-hydroxybutyrate,,10.0,REL05,0.9785183455570544,-0.7771695190569298
348,SM_MPTA_112023_65_Galactose-T14_M2_8,Galactose,3-hydroxybutyrate,,14.0,REL02,3.5031324525164917,0.1345710080972054
349,SM_MPTA_112023_M9_Galactose_003_42,Galactose,3-hydroxybutyrate,,0.0,,0.0,
350,SM_MPTA_112023_93_Galactose-T20_M3_12,Galactose,3-hydroxybutyrate,,20.0,REL03,7.426058906659442,0.4496048667553039
351,SM_MPTA_112023_80_L-alanine-T16_M10_29,L-alanine,3-hydroxybutyrate,,16.0,REL08,1.099304187854922,0.8183146330857146
352,SM_MPTA_112023_53_L-alanine-T10_M10_26,L-alanine,3-hydroxybutyrate,,10.0,REL08,0.3217909293828691,-0.6718712018402444
353,SM_MPTA_112023_54_L-alanine-T10_M11_27,L-alanine,3-hydroxybutyrate,,10.0,REL09,0.296012098023468,-0.721837314953987
354,SM_MPTA_112023_M9_L-alanine_002_38,L-alanine,3-hydroxybutyrate,,0.0,,0.0,
355,SM_MPTA_112023_81_L-alanine-T16_M11_30,L-alanine,3-hydroxybutyrate,,16.0,REL09,1.1067118980156694,0.4161341659564199
356,SM_MPTA_112023_66_Galactose-T14_M3_6,Galactose,3-hydroxybutyrate,,14.0,REL03,2.1848684507093163,-0.2795655886168962
357,SM_MPTA_112023_143_L-malate-T13_M6_23,L-malate,3-hydroxybutyrate,,13.0,REL05,2.7850460023716854,-0.4052032614803105
358,SM_MPTA_112023_127_L-malate-T9_M5_16,L-malate,3-hydroxybutyrate,,9.25,REL04,1.034068337324968,-0.8035504831446861
359,SM_MPTA_112023_51_L-malate-T10_M7_21,L-malate,3-hydroxybutyrate,,10.0,REL06,1.0771807208731472,-0.7139879055720065
360,SM_MPTA_112023_49_L-malate-T10_M5_19,L-malate,3-hydroxyglutaric acid,,10.0,REL04,1.4313031841181596,-0.3989664744592531
361,SM_MPTA_112023_79_L-alanine-T16_M9_28,L-alanine,3-hydroxyglutaric acid,,16.0,REL07,1.224938952181199,1.018654458141402
362,SM_MPTA_112023_58_L-malate-T12_M5_22,L-malate,3-hydroxyglutaric acid,,12.0,REL04,2.865121839561659,-0.3818848807704104
363,SM_MPTA_112023_28_Galactose-T6_M1_1,Galactose,3-hydroxyglutaric acid,,6.0,REL01,0.3027227371464714,-0.8511905104626067
364,SM_MPTA_112023_M9_Galactose_001_40,Galactose,3-hydroxyglutaric acid,,0.0,,0.0,
365,SM_MPTA_112023_M9_L-alanine_001_37,L-alanine,3-hydroxyglutaric acid,,0.0,,0.0,
366,SM_MPTA_112023_M9_Galactose_002_41,Galactose,3-hydroxyglutaric acid,,0.0,,0.0,
367,SM_MPTA_112023_64_Galactose-T14_M1_7,Galactose,3-hydroxyglutaric acid,,14.0,REL01,3.657264738592213,0.2365814180024083
368,SM_MPTA_112023_52_L-alanine-T10_M9_25,L-alanine,3-hydroxyglutaric acid,,10.0,REL07,0.3182352285057104,-0.531220210131334
369,SM_MPTA_112023_32_L-malate-T6_M6_14,L-malate,3-hydroxyglutaric acid,,6.0,REL05,0.1847473940054876,-0.8708050236084213
370,SM_MPTA_112023_55_Galactose-T12_M1_4,Galactose,3-hydroxyglutaric acid,,12.0,REL01,2.122869171591218,-0.6562786411212849
371,SM_MPTA_112023_29_Galactose-T6_M2_2,Galactose,3-hydroxyglutaric acid,,6.0,REL02,0.3061863840245775,-0.9360140204387496
372,SM_MPTA_112023_108_L-alanine-T22_M11_36,L-alanine,3-hydroxyglutaric acid,,22.0,REL09,3.9376424130469174,2.2951967119919203
373,SM_MPTA_112023_134_L-malate-T11_M6_20,L-malate,3-hydroxyglutaric acid,,11.0,REL05,1.4913949991123805,-0.3621525363277262
374,SM_MPTA_112023_56_Galactose-T12_M2_5,Galactose,3-hydroxyglutaric acid,,12.0,REL02,2.076109938736786,-0.6335790296188192
375,SM_MPTA_112023_89_L-alanine-T18_M10_32,L-alanine,3-hydroxyglutaric acid,,18.0,REL08,1.718588757293409,1.7245402317408258
376,SM_MPTA_112023_M9_L-malate_002_44,L-malate,3-hydroxyglutaric acid,,0.0,,0.0,-0.9380518319842484
377,SM_MPTA_112023_88_L-alanine-T18_M9_31,L-alanine,3-hydroxyglutaric acid,,18.0,REL07,1.9627468841916456,1.6506726036787127
378,SM_MPTA_112023_33_L-malate-T6_M7_15,L-malate,3-hydroxyglutaric acid,,6.0,REL06,0.2093431136310292,
379,SM_MPTA_112023_M9_L-alanine_003_39,L-alanine,3-hydroxyglutaric acid,,0.0,,0.0,
380,SM_MPTA_112023_M9_L-malate_001_43,L-malate,3-hydroxyglutaric acid,,0.0,,0.0,
381,SM_MPTA_112023_31_L-malate-T6_M5_13,L-malate,3-hydroxyglutaric acid,,6.0,REL04,0.2588140496960388,-0.9290876492212964
382,SM_MPTA_112023_39_Galactose-T8_M3_3,Galactose,3-hydroxyglutaric acid,,8.0,REL03,0.4312240363242068,-0.8765447072326594
383,SM_MPTA_112023_83_Galactose-T18_M2_11,Galactose,3-hydroxyglutaric acid,,18.0,REL02,8.140262892924916,0.2859431989936583
384,SM_MPTA_112023_107_L-alanine-T22_M10_35,L-alanine,3-hydroxyglutaric acid,,22.0,REL08,4.314250397619318,2.172330540227773
385,SM_MPTA_112023_82_Galactose-T18_M1_10,Galactose,3-hydroxyglutaric acid,,18.0,REL01,7.65846961218036,1.2529176970444216
386,SM_MPTA_112023_75_Galactose-T16_M3_9,Galactose,3-hydroxyglutaric acid,,16.0,REL03,3.4179267393150816,-0.4962434566303888
387,SM_MPTA_112023_M9_L-malate_003_45,L-malate,3-hydroxyglutaric acid,,0.0,,0.0,-0.9057442832089164
388,SM_MPTA_112023_60_L-malate-T12_M7_24,L-malate,3-hydroxyglutaric acid,,12.0,REL06,2.385225810049673,-0.3458822057137343
389,SM_MPTA_112023_129_L-malate-T9_M7_18,L-malate,3-hydroxyglutaric acid,,9.25,REL06,0.7606505791012634,-0.5403498113052622
390,SM_MPTA_112023_90_L-alanine-T18_M11_33,L-alanine,3-hydroxyglutaric acid,,18.0,REL09,1.7064401126297837,1.9479276468351072
